Text,nb_tokens,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
,,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0
,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693
,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
,,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941
,,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285
,,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.125
,,0.04411764705882353,0.04411764705882353,0.0,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.0,0.10294117647058823
,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
,,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
,,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.25
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.18181818181818182
,,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0
,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
,,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333
,,0.0,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931
,,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385
,,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
,,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.1836734693877551
,,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
,,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
,,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0
,,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
,,0.13636363636363635,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.13636363636363635
,,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.125
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.2,0.1,0.0,0.2,0.1,0.0,0.1,0.1
,,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.061224489795918366
,,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
,,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
,,0.0,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.0,0.1282051282051282
,,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142
,,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05
,,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
,,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456
,,0.03333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.022222222222222223,0.06666666666666667,0.011111111111111112,0.05555555555555555
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0967741935483871
,,0.037037037037037035,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.05555555555555555
,,0.0,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
,,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666
,,0.125,0.0625,0.0,0.0625,0.0625,0.125,0.0625,0.1875
,,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.041666666666666664,0.041666666666666664,0.05555555555555555,0.013888888888888888,0.05555555555555555
,,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.09090909090909091,0.01818181818181818,0.0,0.12727272727272726
,,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.06666666666666667,0.18666666666666668,0.013333333333333334,0.09333333333333334,0.18666666666666668,0.10666666666666667,0.09333333333333334,0.26666666666666666
,,0.12195121951219512,0.12195121951219512,0.0,0.024390243902439025,0.14634146341463414,0.04878048780487805,0.12195121951219512,0.1951219512195122
,,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666
,,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111
,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285
,,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
,,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2
,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
,,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0
,,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.23529411764705882
,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
,,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
,,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.038461538461538464,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.07692307692307693
,,0.0,0.04411764705882353,0.0,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.04411764705882353
,,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333
,,0.0,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808
,,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
,,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285
,,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
,,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091
,,0.0,0.13793103448275862,0.06896551724137931,0.0,0.13793103448275862,0.0,0.0,0.1724137931034483
,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
,,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
,,0.04,0.02,0.0,0.0,0.06,0.02,0.08,0.02
,,0.02,0.02,0.013333333333333334,0.07333333333333333,0.02666666666666667,0.06,0.013333333333333334,0.04666666666666667
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
,,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
,,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0
,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
,,0.018518518518518517,0.05555555555555555,0.0,0.0,0.0,0.0,0.018518518518518517,0.09259259259259259
,,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.2
,,0.01282051282051282,0.0641025641025641,0.0,0.02564102564102564,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.08974358974358974
,,0.0,0.09803921568627451,0.0,0.0,0.0784313725490196,0.09803921568627451,0.0,0.11764705882352941
,,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091
,,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
,,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855
,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
,,0.20689655172413793,0.06896551724137931,0.20689655172413793,0.1724137931034483,0.0,0.27586206896551724,0.10344827586206896,0.0
,,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667
,,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.08
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0967741935483871
,,0.03636363636363636,0.07272727272727272,0.03636363636363636,0.14545454545454545,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.05454545454545454
,,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091
,,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616
,,0.02857142857142857,0.08571428571428572,0.0,0.04285714285714286,0.05714285714285714,0.0,0.04285714285714286,0.07142857142857142
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.04411764705882353,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.022058823529411766
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
,,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0
,,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555
,,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523
,,0.020833333333333332,0.041666666666666664,0.0,0.020833333333333332,0.0625,0.041666666666666664,0.0,0.0625
,,0.06451612903225806,0.06451612903225806,0.0,0.0,0.1935483870967742,0.0,0.06451612903225806,0.22580645161290322
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
,,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664
,,0.0,0.05,0.1,0.0,0.05,0.15,0.05,0.1
,,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714
,,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.1
,,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
,,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.16666666666666666
,,0.125,0.125,0.0,0.125,0.25,0.125,0.125,0.125
,,0.0,0.02531645569620253,0.0,0.012658227848101266,0.012658227848101266,0.0379746835443038,0.02531645569620253,0.02531645569620253
,,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
,,0.0,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.14285714285714285
,,0.016260162601626018,0.056910569105691054,0.008130081300813009,0.04878048780487805,0.07317073170731707,0.06504065040650407,0.04065040650406504,0.12195121951219512
,,0.03597122302158273,0.07194244604316546,0.014388489208633094,0.050359712230215826,0.050359712230215826,0.06474820143884892,0.04316546762589928,0.10071942446043165
,,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.08771929824561403,0.05263157894736842,0.05263157894736842,0.03508771929824561,0.12280701754385964
,,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
,,0.024096385542168676,0.04819277108433735,0.024096385542168676,0.03614457831325301,0.024096385542168676,0.03614457831325301,0.012048192771084338,0.08433734939759036
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
,,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523
,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333
,,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25
,,0.0,0.125,0.0,0.125,0.25,0.0,0.125,0.125
,,0.0,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.125
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693
,,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0
,,0.0,0.14285714285714285,0.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0
,,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.058823529411764705
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
,,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091
,,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635
,,0.02857142857142857,0.05714285714285714,0.0,0.0,0.08571428571428572,0.0,0.05714285714285714,0.11428571428571428
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.05263157894736842,0.0,0.0,0.03508771929824561,0.05263157894736842,0.0,0.12280701754385964
,,0.06451612903225806,0.06451612903225806,0.010752688172043012,0.06451612903225806,0.06451612903225806,0.053763440860215055,0.021505376344086023,0.08602150537634409
,,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05
,,0.013513513513513514,0.0945945945945946,0.013513513513513514,0.06756756756756757,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.0945945945945946
,,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407
,,0.0,0.14285714285714285,0.0,0.0,0.08571428571428572,0.14285714285714285,0.0,0.05714285714285714
,,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.057692307692307696
,,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.13043478260869565,0.0,0.043478260869565216
,,0.0425531914893617,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255
,,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714
,,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.0
,,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
,,0.0,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.1111111111111111
,,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
,,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.25
,,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2
,,0.25,0.0,0.125,0.0,0.0,0.125,0.0,0.0
,,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142
,,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0
,,0.027777777777777776,0.05555555555555555,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.1111111111111111
,,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333
,,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.09375
,,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.07317073170731707,0.0,0.024390243902439025,0.12195121951219512,0.0,0.04878048780487805,0.07317073170731707
,,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0
,,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333
,,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333
,,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.056338028169014086,0.0,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.028169014084507043,0.09859154929577464
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
,,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
,,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091
,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0,0.10810810810810811
,,0.0,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.11428571428571428
,,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
,,0.07407407407407407,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.0
,,0.0625,0.125,0.0,0.0,0.125,0.0625,0.0625,0.1875
,,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.06896551724137931
,,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
,,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0
,,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
,,0.20833333333333334,0.0,0.125,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
,,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406
,,0.0,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
,,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.10714285714285714
,,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0
,,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2
,,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
,,0.024390243902439025,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.036585365853658534,0.08536585365853659,0.06097560975609756
,,0.10416666666666667,0.0625,0.07291666666666667,0.0625,0.052083333333333336,0.052083333333333336,0.0625,0.07291666666666667
,,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
,,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.06521739130434782,0.06521739130434782
,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
,,0.02702702702702703,0.013513513513513514,0.0,0.02702702702702703,0.013513513513513514,0.0,0.013513513513513514,0.013513513513513514
,,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332
,,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703
,,0.019230769230769232,0.07692307692307693,0.0,0.019230769230769232,0.07692307692307693,0.0,0.0,0.09615384615384616
,,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0
,,0.0,0.1875,0.0,0.0,0.125,0.0,0.125,0.125
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.075,0.025,0.05,0.025,0.025,0.05,0.025,0.05
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684
,,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.11538461538461539,0.11538461538461539,0.038461538461538464
,,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25
,,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693
,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.2
,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
,,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0
,,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
,,0.03125,0.09375,0.0,0.0625,0.09375,0.03125,0.09375,0.03125
